signature_id,proto_name,rust_name,engine_dispatch,engine_family,engine_target,baseline_engine_dispatch,local_proto_available,baseline_local_proto_available,baseline_adapter_mapping,current_adapter_source_evidence,current_adapter_generated_name_candidates,baseline_facade_whitelist,current_facade_whitelist_evidence,pushdown_catalog_direct_selection,go_constructor_candidate_names,go_internal_cast_constructor_evidence,borrowed_classification,risk_flags,classification,admission_status,admission_names
6039,TimeLiteral,,False,,,False,False,False,False,False,,False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
6040,UTCDate,,False,,,False,False,False,False,False,,False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
6041,UTCTimestampWithArg,,False,,,False,False,False,False,False,,False,,False,utc_timestamp,,no_dispatch,,not_dispatched_by_engine,excluded,utc_timestamp
6042,UTCTimestampWithoutArg,,False,,,False,False,False,False,False,,False,,False,utc_timestamp,,no_dispatch,,not_dispatched_by_engine,excluded,utc_timestamp
6043,AddDatetimeAndDuration,AddDatetimeAndDuration,True,impl_time,add_datetime_and_duration_fn_meta(),True,False,False,False,True,,False,,False,addtime,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,addtime
6044,AddDatetimeAndString,AddDatetimeAndString,True,impl_time,add_datetime_and_string_fn_meta(),True,False,False,False,True,,False,,False,addtime,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,addtime
6045,AddTimeDateTimeNull,AddTimeDateTimeNull,True,impl_time,add_time_datetime_null_fn_meta(),True,False,False,False,False,,False,,False,addtime,,no_annotated_direct_loader,lazy_strategy_requires_runtime_probe,engine_dispatch_semantic_exclusion_or_review,admitted,addtime
6046,AddStringAndDuration,AddStringAndDuration,True,impl_string,add_string_and_duration_fn_meta(),True,False,False,False,True,,False,,False,addtime,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,addtime
6047,AddStringAndString,,False,,,False,False,False,False,False,,False,,False,addtime,,no_dispatch,,not_dispatched_by_engine,admitted,addtime
6048,AddTimeStringNull,AddTimeStringNull,True,impl_time,add_time_string_null_fn_meta(),True,False,False,False,False,,False,,False,addtime,,no_annotated_direct_loader,lazy_strategy_requires_runtime_probe,engine_dispatch_semantic_exclusion_or_review,admitted,addtime
6049,AddDurationAndDuration,AddDurationAndDuration,True,impl_time,add_duration_and_duration_fn_meta(),True,False,False,False,True,,False,,False,addtime,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,addtime
6050,AddDurationAndString,AddDurationAndString,True,impl_time,add_duration_and_string_fn_meta(),True,False,False,False,True,,False,,False,addtime,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,addtime
6051,AddTimeDurationNull,AddTimeDurationNull,True,impl_time,add_time_duration_null_fn_meta(),True,False,False,False,False,,False,,False,addtime,,no_annotated_direct_loader,lazy_strategy_requires_runtime_probe,engine_dispatch_semantic_exclusion_or_review,admitted,addtime
6052,AddDateAndDuration,,False,,,False,False,False,False,False,,False,,False,addtime,,no_dispatch,,not_dispatched_by_engine,admitted,addtime
6053,AddDateAndString,AddDateAndString,True,impl_time,add_date_and_string_fn_meta(),True,False,False,False,True,,False,,False,addtime,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,addtime
6054,SubDatetimeAndDuration,SubDatetimeAndDuration,True,impl_time,sub_datetime_and_duration_fn_meta(),True,False,False,False,True,,False,,False,subtime,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,subtime
6055,SubDatetimeAndString,SubDatetimeAndString,True,impl_time,sub_datetime_and_string_fn_meta(),True,False,False,False,True,,False,,False,subtime,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,subtime
6056,SubTimeDateTimeNull,,False,,,False,False,False,False,False,,False,,False,subtime,,no_dispatch,,not_dispatched_by_engine,admitted,subtime
6057,SubStringAndDuration,SubStringAndDuration,True,impl_string,sub_string_and_duration_fn_meta(),True,False,False,False,True,,False,,False,subtime,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,subtime
6058,SubStringAndString,,False,,,False,False,False,False,False,,False,,False,subtime,,no_dispatch,,not_dispatched_by_engine,admitted,subtime
6059,SubTimeStringNull,,False,,,False,False,False,False,False,,False,,False,subtime,,no_dispatch,,not_dispatched_by_engine,admitted,subtime
6060,SubDurationAndDuration,SubDurationAndDuration,True,impl_time,sub_duration_and_duration_fn_meta(),True,False,False,False,True,,False,,False,subtime,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,subtime
6061,SubDurationAndString,SubDurationAndString,True,impl_time,sub_duration_and_string_fn_meta(),True,False,False,False,True,,False,,False,subtime,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,subtime
6062,SubTimeDurationNull,,False,,,False,False,False,False,False,,False,,False,subtime,,no_dispatch,,not_dispatched_by_engine,admitted,subtime
6063,SubDateAndDuration,,False,,,False,False,False,False,False,,False,,False,subtime,,no_dispatch,,not_dispatched_by_engine,admitted,subtime
6064,SubDateAndString,,False,,,False,False,False,False,False,,False,,False,subtime,,no_dispatch,,not_dispatched_by_engine,admitted,subtime
6065,UnixTimestampCurrent,,False,,,False,True,True,False,False,,False,,False,unix_timestamp,,no_dispatch,,not_dispatched_by_engine,admitted,unix_timestamp
6066,UnixTimestampInt,UnixTimestampInt,True,impl_time,unix_timestamp_int_fn_meta(),True,True,True,False,True,,False,,True,unix_timestamp,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,unix_timestamp
6067,UnixTimestampDec,UnixTimestampDec,True,impl_time,unix_timestamp_decimal_fn_meta(),True,True,True,False,True,,False,,True,unix_timestamp,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,unix_timestamp
6068,ConvertTz,,False,,,False,False,False,False,False,,False,,False,convert_tz,,no_dispatch,,not_dispatched_by_engine,excluded,convert_tz
6069,MakeDate,MakeDate,True,impl_time,make_date_fn_meta(),True,False,False,False,True,,False,,False,makedate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,makedate
6070,MakeTime,MakeTime,True,impl_time,make_time_fn_meta(),True,False,False,False,True,,False,,False,maketime,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,maketime
6071,PeriodAdd,PeriodAdd,True,impl_time,period_add_fn_meta(),True,False,False,False,True,,False,,False,,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,untested,
6072,PeriodDiff,PeriodDiff,True,impl_time,period_diff_fn_meta(),True,False,False,False,True,,False,,False,,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,untested,
6073,Quarter,Quarter,True,impl_time,quarter_fn_meta(),True,False,False,False,True,,False,,False,quarter,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,quarter
6074,SecToTime,,False,,,False,False,False,False,False,,False,,False,sec_to_time,,no_dispatch,,not_dispatched_by_engine,excluded,sec_to_time
6075,TimeToSec,TimeToSec,True,impl_time,time_to_sec_fn_meta(),True,False,False,False,True,,False,,False,time_to_sec,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,time_to_sec
6076,TimestampAdd,,False,,,False,False,False,False,False,,False,,False,timestampadd,,no_dispatch,,not_dispatched_by_engine,excluded,timestampadd
6077,ToDays,ToDays,True,impl_time,to_days_fn_meta(),True,False,False,False,True,,False,,False,to_days,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,to_days
6078,ToSeconds,ToSeconds,True,impl_time,to_seconds_fn_meta(),True,False,False,False,True,,False,,False,to_seconds,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,to_seconds
6079,UTCTimeWithArg,,False,,,False,False,False,False,False,,False,,False,utc_time,,no_dispatch,,not_dispatched_by_engine,excluded,utc_time
6080,UTCTimeWithoutArg,,False,,,False,False,False,False,False,,False,,False,utc_time,,no_dispatch,,not_dispatched_by_engine,excluded,utc_time
6081,Timestamp1Arg,,False,,,False,False,False,False,False,,False,,False,timestamp,,no_dispatch,,not_dispatched_by_engine,admitted,timestamp
6082,Timestamp2Args,,False,,,False,False,False,False,False,,False,,False,timestamp,,no_dispatch,,not_dispatched_by_engine,admitted,timestamp
6083,TimestampLiteral,,False,,,False,False,False,False,False,,False,,False,,,no_dispatch,,not_dispatched_by_engine,untested,
6084,LastDay,LastDay,True,impl_time,last_day_fn_meta(),True,False,False,False,True,,False,,False,last_day,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,last_day
6085,StrToDateDate,StrToDateDate,True,impl_time,str_to_date_date_fn_meta(),True,False,False,False,True,,False,,False,str_to_date,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,str_to_date
6086,StrToDateDatetime,StrToDateDatetime,True,impl_time,str_to_date_datetime_fn_meta(),True,False,False,False,True,,False,,False,str_to_date,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,str_to_date
6087,StrToDateDuration,StrToDateDuration,True,impl_time,str_to_date_duration_fn_meta(),True,False,False,False,True,,False,,False,str_to_date,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,str_to_date
6088,FromUnixTime1Arg,FromUnixTime1Arg,True,impl_time,from_unixtime_1_arg_fn_meta(),True,True,True,False,True,,False,,True,from_unixtime,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,from_unixtime
6089,FromUnixTime2Arg,FromUnixTime2Arg,True,impl_time,from_unixtime_2_arg_fn_meta(),True,True,True,False,True,,False,,True,from_unixtime,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,from_unixtime
6090,ExtractDatetime,,False,,,False,False,False,False,False,,False,,False,extract,,no_dispatch,,not_dispatched_by_engine,admitted,extract
6091,ExtractDuration,,False,,,False,False,False,False,False,,False,,False,extract,,no_dispatch,,not_dispatched_by_engine,admitted,extract
6092,AddDateStringString,AddDateStringString,True,impl_time,add_date_time_string_interval_string_as_string_fn_meta(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6093,AddDateStringInt,AddDateStringInt,True,impl_time,add_date_time_string_interval_any_as_string_fn_meta::<i64>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6094,AddDateStringDecimal,AddDateStringDecimal,True,impl_time,add_date_time_string_interval_any_as_string_fn_meta::<Decimal>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6095,AddDateIntString,AddDateIntString,True,impl_time,add_date_time_any_interval_string_as_string_fn_meta::<i64>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6096,AddDateIntInt,AddDateIntInt,True,impl_time,"add_date_time_any_interval_any_as_string_fn_meta::<i64, i64>()",True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6097,AddDateDatetimeString,AddDateDatetimeString,True,impl_time,add_date_time_datetime_interval_string_as_datetime_fn_meta(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6098,AddDateDatetimeInt,AddDateDatetimeInt,True,impl_time,add_date_time_datetime_interval_any_as_datetime_fn_meta::<i64>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6099,SubDateStringString,SubDateStringString,True,impl_time,sub_date_time_string_interval_string_as_string_fn_meta(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6100,SubDateStringInt,SubDateStringInt,True,impl_time,sub_date_time_string_interval_any_as_string_fn_meta::<i64>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6101,SubDateStringDecimal,SubDateStringDecimal,True,impl_time,sub_date_time_string_interval_any_as_string_fn_meta::<Decimal>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6102,SubDateIntString,SubDateIntString,True,impl_time,sub_date_time_any_interval_string_as_string_fn_meta::<i64>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6103,SubDateIntInt,SubDateIntInt,True,impl_time,"sub_date_time_any_interval_any_as_string_fn_meta::<i64, i64>()",True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6104,SubDateDatetimeString,SubDateDatetimeString,True,impl_time,sub_date_time_datetime_interval_string_as_datetime_fn_meta(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6105,SubDateDatetimeInt,SubDateDatetimeInt,True,impl_time,sub_date_time_datetime_interval_any_as_datetime_fn_meta::<i64>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6106,FromDays,FromDays,True,impl_time,from_days_fn_meta(),True,False,False,False,True,,False,,False,from_days,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,from_days
6107,TimeFormat,,False,,,False,False,False,False,False,,False,,False,time_format,,no_dispatch,,not_dispatched_by_engine,excluded,time_format
6108,TimestampDiff,TimestampDiff,True,impl_time,timestamp_diff_fn_meta(),True,True,True,False,True,,False,,True,timestampdiff,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,admitted,timestampdiff
6109,SubDateStringReal,SubDateStringReal,True,impl_time,sub_date_time_string_interval_any_as_string_fn_meta::<Real>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6110,SubDateIntReal,SubDateIntReal,True,impl_time,"sub_date_time_any_interval_any_as_string_fn_meta::<i64, Real>()",True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6111,SubDateIntDecimal,SubDateIntDecimal,True,impl_time,"sub_date_time_any_interval_any_as_string_fn_meta::<i64, Decimal>()",True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6112,SubDateDatetimeReal,SubDateDatetimeReal,True,impl_time,sub_date_time_datetime_interval_any_as_datetime_fn_meta::<Real>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6113,SubDateDatetimeDecimal,SubDateDatetimeDecimal,True,impl_time,sub_date_time_datetime_interval_any_as_datetime_fn_meta::<Decimal>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6114,SubDateDurationString,SubDateDurationString,True,impl_time,sub_date_time_duration_interval_string_as_duration_fn_meta(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6115,SubDateDurationInt,SubDateDurationInt,True,impl_time,sub_date_time_duration_interval_any_as_duration_fn_meta::<i64>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6116,SubDateDurationReal,SubDateDurationReal,True,impl_time,sub_date_time_duration_interval_any_as_duration_fn_meta::<Real>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6117,SubDateDurationDecimal,SubDateDurationDecimal,True,impl_time,sub_date_time_duration_interval_any_as_duration_fn_meta::<Decimal>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6118,AddDateStringReal,AddDateStringReal,True,impl_time,add_date_time_string_interval_any_as_string_fn_meta::<Real>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6119,AddDateIntReal,AddDateIntReal,True,impl_time,"add_date_time_any_interval_any_as_string_fn_meta::<i64, Real>()",True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6120,AddDateIntDecimal,AddDateIntDecimal,True,impl_time,"add_date_time_any_interval_any_as_string_fn_meta::<i64, Decimal>()",True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6121,AddDateDatetimeReal,AddDateDatetimeReal,True,impl_time,add_date_time_datetime_interval_any_as_datetime_fn_meta::<Real>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6122,AddDateDatetimeDecimal,AddDateDatetimeDecimal,True,impl_time,add_date_time_datetime_interval_any_as_datetime_fn_meta::<Decimal>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6123,AddDateDurationString,AddDateDurationString,True,impl_time,add_date_time_duration_interval_string_as_duration_fn_meta(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6124,AddDateDurationInt,AddDateDurationInt,True,impl_time,add_date_time_duration_interval_any_as_duration_fn_meta::<i64>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6125,AddDateDurationReal,AddDateDurationReal,True,impl_time,add_date_time_duration_interval_any_as_duration_fn_meta::<Real>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6126,AddDateDurationDecimal,AddDateDurationDecimal,True,impl_time,add_date_time_duration_interval_any_as_duration_fn_meta::<Decimal>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6127,ExtractDatetimeFromString,,False,,,False,False,False,False,False,,False,,False,extract,,no_dispatch,,not_dispatched_by_engine,admitted,extract
6128,AddDateRealString,AddDateRealString,True,impl_time,add_date_time_any_interval_string_as_string_fn_meta::<Real>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6129,AddDateRealInt,AddDateRealInt,True,impl_time,"add_date_time_any_interval_any_as_string_fn_meta::<Real, i64>()",True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6130,AddDateRealReal,AddDateRealReal,True,impl_time,"add_date_time_any_interval_any_as_string_fn_meta::<Real, Real>()",True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6131,AddDateRealDecimal,AddDateRealDecimal,True,impl_time,"add_date_time_any_interval_any_as_string_fn_meta::<Real, Decimal>()",True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6132,AddDateDecimalString,AddDateDecimalString,True,impl_time,add_date_time_any_interval_string_as_string_fn_meta::<Decimal>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6133,AddDateDecimalInt,AddDateDecimalInt,True,impl_time,"add_date_time_any_interval_any_as_string_fn_meta::<Decimal, i64>()",True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6134,AddDateDecimalReal,AddDateDecimalReal,True,impl_time,"add_date_time_any_interval_any_as_string_fn_meta::<Decimal, Real>()",True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6135,AddDateDecimalDecimal,AddDateDecimalDecimal,True,impl_time,"add_date_time_any_interval_any_as_string_fn_meta::<Decimal, Decimal>()",True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6136,SubDateRealString,SubDateRealString,True,impl_time,sub_date_time_any_interval_string_as_string_fn_meta::<Real>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6137,SubDateRealInt,SubDateRealInt,True,impl_time,"sub_date_time_any_interval_any_as_string_fn_meta::<Real, i64>()",True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6138,SubDateRealReal,SubDateRealReal,True,impl_time,"sub_date_time_any_interval_any_as_string_fn_meta::<Real, Real>()",True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6139,SubDateRealDecimal,SubDateRealDecimal,True,impl_time,"sub_date_time_any_interval_any_as_string_fn_meta::<Real, Decimal>()",True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6140,SubDateDecimalString,SubDateDecimalString,True,impl_time,sub_date_time_any_interval_string_as_string_fn_meta::<Decimal>(),True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6141,SubDateDecimalInt,SubDateDecimalInt,True,impl_time,"sub_date_time_any_interval_any_as_string_fn_meta::<Decimal, i64>()",True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6142,SubDateDecimalReal,SubDateDecimalReal,True,impl_time,"sub_date_time_any_interval_any_as_string_fn_meta::<Decimal, Real>()",True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6143,SubDateDecimalDecimal,SubDateDecimalDecimal,True,impl_time,"sub_date_time_any_interval_any_as_string_fn_meta::<Decimal, Decimal>()",True,True,True,False,True,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,,engine_dispatch_adapter_gap_or_new_mapping_evidence,excluded,adddate;date_add;date_sub;subdate
6144,AddDateDurationStringDatetime,AddDateDurationStringDatetime,True,impl_time,add_date_time_duration_interval_string_as_datetime_fn_meta(),True,True,True,False,False,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,current_date_clock_context,engine_dispatch_semantic_exclusion_or_review,excluded,adddate;date_add;date_sub;subdate
6145,AddDateDurationIntDatetime,AddDateDurationIntDatetime,True,impl_time,add_date_time_duration_interval_any_as_datetime_fn_meta::<i64>(),True,True,True,False,False,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,current_date_clock_context,engine_dispatch_semantic_exclusion_or_review,excluded,adddate;date_add;date_sub;subdate
6146,AddDateDurationRealDatetime,AddDateDurationRealDatetime,True,impl_time,add_date_time_duration_interval_any_as_datetime_fn_meta::<Real>(),True,True,True,False,False,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,current_date_clock_context,engine_dispatch_semantic_exclusion_or_review,excluded,adddate;date_add;date_sub;subdate
6147,AddDateDurationDecimalDatetime,AddDateDurationDecimalDatetime,True,impl_time,add_date_time_duration_interval_any_as_datetime_fn_meta::<Decimal>(),True,True,True,False,False,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,current_date_clock_context,engine_dispatch_semantic_exclusion_or_review,excluded,adddate;date_add;date_sub;subdate
6148,SubDateDurationStringDatetime,SubDateDurationStringDatetime,True,impl_time,sub_date_time_duration_interval_string_as_datetime_fn_meta(),True,True,True,False,False,,False,,True,adddate;date_add;date_sub;subdate,,no_annotated_direct_loader,current_date_clock_context,engine_dispatch_semantic_exclusion_or_review,excluded,adddate;date_add;date_sub;subdate
